Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Age Group,Has Dependents,Total Charges Per Month
6848-HJTXY,Female,41,Yes,0,Ontario,91761,34.035602,-117.591528,8,64,Offer B,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.4147250226226957,-0.4729377753293536,-0.24829533787400415,-0.2732809709900021,0.6255411901387645,2487.32,Stayed,35-44,0,2506.77
6848-YLDFR,Male,54,Yes,2,Gerber,96035,40.03194,-122.176023,9,58,No Offer,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.37186234947991187,0.891536710697015,-0.24829533787400415,-0.2732809709900021,1.536863267549678,6351.1,Stayed,45-54,1,6426.3
6849-OYAMU,Male,56,Yes,0,Indio,92201,33.713891,-116.237257,1,19,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,1.16661332397578,-0.17285664402405898,-0.24829533787400415,-0.2732809709900021,0.10151741284425209,2723.7,Churned,55-64,0,2823.7
6849-WLEYG,Male,43,No,3,Emeryville,94608,37.83726,-122.287648,0,1,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.4051110995441165,-0.9975336917359405,-0.24829533787400415,-0.2732809709900021,-0.8707027779331385,31.66,Churned,35-44,1,51.41
6851-WEFYX,Male,73,Yes,0,Descanso,91916,32.912664,-116.635387,4,35,No Offer,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,1.192250452185324,0.5105940731617442,-0.24829533787400415,-0.2732809709900021,-0.7971313372504798,3511.7,Stayed,65+,0,3612.5
6854-EXGSF,Female,37,No,0,Mt Baldy,91759,34.231318,-117.662032,0,8,Offer E,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.061012169939189065,-0.7533385618714452,-0.24829533787400415,-0.2732809709900021,-0.8022809837647902,642.99,Stayed,35-44,0,708.49
6855-VLGOS,Male,51,Yes,1,Guerneville,95446,38.52576,-123.013347,5,72,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,-1.3794739713345723,-0.37411685134461614,-0.24829533787400415,-0.2732809709900021,2.2710658515463753,4104.47,Stayed,45-54,1,4125.02
6856-RAURS,Female,50,No,0,Rio Oso,95674,38.954144,-121.482536,0,2,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.3622484264013329,-0.9462147658175436,-0.24829533787400415,-0.2732809709900021,-0.7877296890271059,218.21,Joined,45-54,0,293.11
6857-TKDJV,Male,60,Yes,2,Strawberry Valley,95981,39.58458,-121.093256,6,67,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,-1.2480836892606586,-0.29120347060457513,-0.24829533787400415,-0.2732809709900021,0.25555798587093936,2585.92,Stayed,55-64,1,2610.57
6857-VWJDT,Female,45,No,0,Santa Cruz,95060,36.993451,-122.098858,0,1,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,1.027211439336384,-0.9640418045716557,-0.24829533787400415,-0.2732809709900021,-0.8465844793500611,127.98,Churned,45-54,0,223.63
6859-QNXIQ,Female,43,Yes,5,Costa Mesa,92626,33.678591,-117.905471,10,72,No Offer,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.5864212984070654,2.633511980241771,-0.24829533787400415,-0.2732809709900021,1.3534838827304518,10143.54,Stayed,35-44,1,10256.64
6859-RKMZJ,Male,38,Yes,0,Vallejo,94589,38.161321,-122.271588,6,11,No Offer,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-2.358491804836539,-0.7378943451290214,-0.24829533787400415,-0.2732809709900021,-0.3105133638798686,1094.35,Stayed,35-44,0,1084.35
6860-YRJZP,Male,66,No,0,Sacramento,95820,38.53508,-121.444144,0,9,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.335008977678692,-0.7068735326435245,-0.24829533787400415,-0.2732809709900021,-0.46201454699697614,1036.38,Stayed,65+,0,1110.43
6861-OKBCE,Female,62,No,3,Seal Beach,90740,33.75462,-118.071128,0,11,Offer D,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.393894855952441,-0.9085750032995794,-0.24829533787400415,-0.2732809709900021,-0.4552467776100499,585.01,Churned,55-64,1,605.11
6861-XWTWQ,Male,71,Yes,0,Napa,94559,38.232389,-122.324944,1,7,No Offer,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1425785162793325,-0.7126099560049962,-0.24829533787400415,-0.2732809709900021,-0.52991665206755,965.89,Churned,65+,0,1065.14
6862-CQUMB,Male,28,No,0,San Diego,92126,32.886925,-117.152162,0,37,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.0416323239542522,0.6029504892814387,-0.24829533787400415,-0.2732809709900021,0.06966283337385076,4454.88,Stayed,25-34,0,4550.9800000000005
6865-JZNKO,Female,25,No,0,Los Angeles,90027,34.127194,-118.295647,0,30,No Offer,Yes,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.26586121473249885,-0.3308509812990546,-0.24829533787400415,-0.2732809709900021,-0.1970085404795877,2112.9,Stayed,25-34,0,2168.2
6867-ACCZI,Female,34,Yes,3,Bethel Island,94511,38.050558,-121.646924,1,24,Offer C,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,-0.35559116346590325,-0.47313634383032754,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,1208.15,Stayed,25-34,1,1260.65
6869-FGJJC,Male,50,No,0,Gazelle,96034,41.411315,-122.697236,0,68,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,One Year,No,Credit Card,0.5128665546324044,1.4036890010425631,0.164226372208954,0.1250464045651686,0.6034780257150678,6728.23,Stayed,45-54,0,6807.83
6870-ECSHE,Female,23,No,0,Sun City,92586,33.707483,-117.200006,0,2,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,-1.3826786123607655,-0.9908926785366983,-0.24829533787400415,-0.2732809709900021,-0.7761075510223321,126.8,Joined,18-24,0,147.25
6870-ZWMNX,Male,55,Yes,0,Clements,95227,38.227285,-121.02789,4,70,Offer A,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,0.40070411871564876,1.3166718712823926,-0.24829533787400415,4.108320160116875,1.874188736468723,7710.15,Stayed,55-64,0,7786.25
6872-HXFNF,Female,27,Yes,0,Irvine,92606,33.703976,-117.824172,1,64,Offer B,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,-0.16811966343361165,0.6513350140187748,-0.24829533787400415,-0.2732809709900021,2.1600413624763815,6334.37,Stayed,25-34,0,6392.719999999999
6873-UDNLD,Male,28,No,0,Oakland,94612,37.809014,-122.269739,0,40,No Offer,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.123502669949953,0.19884152663253224,-0.24829533787400415,-0.2732809709900021,0.9601264801786353,4293.0,Stayed,25-34,0,4360.45
6874-SGLHU,Male,44,No,0,San Jose,95121,37.304681,-121.809955,0,30,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.0704740931899897,0.32694027292755035,-0.24829533787400415,-0.2732809709900021,-0.45354597692642445,3386.4,Stayed,35-44,0,3483.4
6876-ADESB,Male,22,No,2,Etna,96027,41.405193,-123.008567,0,1,No Offer,Yes,Yes,Cable,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,-0.46935591989575526,-0.9846488023394042,-0.24829533787400415,-0.2732809709900021,-0.8441395783673497,83.35,Churned,18-24,1,132.3
6877-LGWXO,Male,66,Yes,0,Pleasanton,94588,37.685052,-121.912061,1,18,Offer D,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,0.47921782385737777,-0.3784853583660445,-0.24829533787400415,-0.2732809709900021,-0.7788949743649405,1512.29,Churned,65+,0,1590.8400000000001
6877-TJMBR,Male,21,Yes,0,Orinda,94563,37.873916,-122.20522,1,1,Offer E,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6795078879944414,-0.9688295117618071,-0.24829533787400415,-0.2732809709900021,-0.8400883656278806,122.63,Churned,18-24,0,207.43
6878-GGDWG,Female,57,Yes,0,San Diego,92101,32.72523,-117.171346,1,32,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,-1.4163273431357921,-0.7233326550575933,-0.24829533787400415,-0.2732809709900021,-0.4179945181923094,1036.35,Stayed,55-64,0,1055.75
6885-PKOAM,Female,59,Yes,0,San Marcos,92069,33.162624,-117.170863,3,71,No Offer,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.7099519777432751,1.7400861048593288,0.33379051070931104,-0.2732809709900021,1.688021928306889,8397.48,Stayed,55-64,0,8483.23
6888-SBYAI,Male,56,No,0,San Ramon,94583,37.766556,-121.976784,0,1,Offer E,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.4132747019373775,-0.983876591502283,-0.24829533787400415,-0.2732809709900021,-0.8398285210789935,88.75,Joined,55-64,0,139.45
6890-PFRQX,Male,56,No,0,Sacramento,95819,38.567594,-121.437507,0,18,No Offer,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,0.18919781098690977,-0.4769973980159335,-0.24829533787400415,-0.2732809709900021,-0.6251851125822916,1419.18,Stayed,55-64,0,1488.68
6891-JPYFF,Female,57,Yes,3,San Jose,95121,37.304681,-121.809955,1,48,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,1.3348569778509136,1.1989648765383483,-0.03823827077654693,-0.2732809709900021,0.8392751427143612,6455.52,Stayed,55-64,1,6560.77
6892-BOGQE,Female,44,Yes,0,Whittier,90601,34.007353,-118.033683,0,71,Offer A,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,-1.368257727742897,-0.34735423004667315,-0.24829533787400415,-0.2732809709900021,0.3655667189771012,2551.81,Stayed,35-44,0,2572.71
6892-EZDTG,Female,55,Yes,0,Kings Beach,96143,39.246654,-120.029273,1,4,Offer E,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8990257982886634,-0.8450110198211179,-0.24829533787400415,-0.2732809709900021,-0.7817296421709828,452.64,Churned,55-64,0,544.29
6892-XPFPU,Male,70,Yes,0,Pasadena,91107,34.159007,-118.087353,3,24,Offer C,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3028105675889834,0.06774218965612905,-0.24829533787400415,-0.2732809709900021,0.5257608833660722,3628.14,Churned,65+,0,3732.3900000000003
6893-ODYYE,Male,34,No,0,Mokelumne Hill,95245,38.304194,-120.592431,0,50,No Offer,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.8493538623826712,1.0012568390685486,-0.24829533787400415,-0.2732809709900021,0.02291443680586821,5317.95,Stayed,25-34,0,5408.05
6894-LFHLY,Male,79,No,0,Escondido,92027,33.141265,-116.967221,0,1,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.38948787512397337,-0.9728229449480624,-0.24829533787400415,-0.2732809709900021,-0.8749075351787681,84.1,Churned,65+,0,159.85
6896-SRVYQ,Male,69,No,0,Camino,95709,38.748316,-120.675512,0,44,Offer B,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,0.32859969562630587,0.37155199614638024,-0.24829533787400415,3.7099927845617047,1.560887077205887,5293.04,Stayed,65+,0,5366.889999999999
6897-RWMUB,Male,23,Yes,2,Chino,91710,33.990646,-117.663025,2,61,No Offer,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,-2.230306163788818,0.8286346222218002,-0.24829533787400415,-0.2732809709900021,2.163572886118076,6739.16,Stayed,18-24,1,6733.16
6897-UUBNU,Male,39,No,0,North Hollywood,91602,34.15136,-118.364786,0,29,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,0.834932977764803,0.15147190756684098,-0.24829533787400415,0.1250464045651686,-0.4422309279339719,3008.33,Stayed,35-44,0,3097.98
6898-MDLZW,Male,53,No,0,Blue Lake,95525,40.94338,-123.831799,0,12,Offer D,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.3155331506384905,-0.7200231800413596,-0.24829533787400415,-0.2732809709900021,-0.8592578066662423,670.25,Stayed,45-54,0,724.0
6898-RBTLU,Female,47,Yes,1,Whittier,90602,33.972119,-118.020188,9,49,Offer B,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,-2.1021205227410977,0.7157594610014569,-0.24829533787400415,-0.2732809709900021,0.07594634701057801,4715.85,Stayed,45-54,1,4713.849999999999
6899-PPEEA,Female,66,No,0,Vallejo,94590,38.104705,-122.247387,0,37,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.056053208572121,0.5736064774708335,-0.24829533787400415,-0.2732809709900021,-0.7405560922882171,3702.4,Churned,65+,0,3798.9500000000003
6900-PXRMS,Male,72,Yes,0,Spring Valley,91978,32.730264,-116.950963,0,26,Offer C,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,1.3508801829818786,0.1896853124209524,-0.24829533787400415,3.311665409006534,-0.8460766013681452,2833.01,Churned,65+,0,2938.76
6900-RBKER,Male,32,No,0,San Jose,95120,37.186141,-121.843554,0,52,Offer B,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.8285236957124169,1.013744591463137,2.142052853373566,-0.2732809709900021,0.04263900028957993,5344.06,Stayed,25-34,0,5433.509999999999
6901-GOGZG,Male,28,No,1,Lake Hughes,93532,34.659579,-118.584212,0,60,Offer B,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6843148495337311,1.1933828953443009,-0.24829533787400415,-0.2732809709900021,2.6557302728263283,7982.45,Stayed,25-34,1,8067.4
6904-JLBGY,Female,78,No,0,Salinas,93905,36.667794,-121.601306,0,72,Offer A,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1.7226185420202687,2.7163591714814874,-0.24829533787400415,-0.2732809709900021,0.38572829374757794,9511.93,Stayed,65+,0,9629.28
6905-NIQIN,Male,26,No,0,San Diego,92122,32.85723,-117.209774,0,1,Offer E,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,-0.4148770224504741,-0.9838986546690578,-0.24829533787400415,-0.2732809709900021,-0.8673129876817463,65.43,Churned,25-34,0,116.08
6906-ANDWJ,Male,39,Yes,0,Vina,96092,39.955164,-122.018567,1,15,Offer D,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3622484264013329,-0.517659814382058,-0.24829533787400415,-0.2732809709900021,-0.27124140365032284,1626.7,Churned,35-44,0,1701.6000000000001
6906-MPARY,Male,30,No,0,Redondo Beach,90277,33.830453,-118.384565,0,40,Offer B,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,0.8333306572517062,0.532944061104709,-0.24829533787400415,-0.2732809709900021,0.6398090180958446,4778.95,Stayed,25-34,0,4868.55
6907-CQGPN,Male,40,No,0,Oakland,94612,37.809014,-122.269739,0,29,No Offer,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.9388358302330325,-0.5628893062705849,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,1004.75,Stayed,35-44,0,1039.05
6907-FLBER,Male,62,No,0,Burbank,91505,34.174215,-118.345928,0,1,Offer E,Yes,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,-0.297907624994429,-0.9822880434944906,-0.24829533787400415,0.1250464045651686,-0.844588400769973,98.32,Joined,55-64,0,152.62
6907-NZZIJ,Female,54,No,0,Santa Monica,90402,34.035849,-118.503508,0,36,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.1393738752531397,0.5891830732139065,-0.24829533787400415,0.9217011556755099,-0.3171275887606342,4126.2,Churned,45-54,0,4225.35
6908-VVYHM,Male,52,Yes,0,Pasadena,91104,34.165383,-118.123752,1,65,Offer B,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.8669793880267332,1.610884200225566,-0.24829533787400415,4.108320160116875,0.6383916841928233,7330.6,Stayed,45-54,0,7421.25
6910-HADCM,Female,63,No,0,Long Beach,90808,33.823943,-118.111335,0,1,No Offer,Yes,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.4087157212811313,-0.9725581869467638,-0.24829533787400415,-0.2732809709900021,-0.8761949468073457,83.61,Churned,55-64,0,159.95999999999998
6916-HIJSE,Female,57,No,0,Fresno,93725,36.623632,-119.741322,0,65,No Offer,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6811102085075378,1.4026961585376931,-0.24829533787400415,-0.2732809709900021,2.3197040266517193,8172.3,Stayed,55-64,0,8257.15
6917-FIJHC,Female,60,Yes,0,Livingston,95334,37.361987,-120.748394,8,72,Offer A,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,-1.204821035407053,-0.2225649587678888,-0.24829533787400415,-0.2732809709900021,1.4096103052900912,3718.56,Stayed,55-64,0,3744.56
6917-IAYHD,Male,44,No,1,La Honda,94020,37.285677,-122.224165,0,1,Offer E,No,Yes,Cable,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,-0.9612683174163835,-0.9914221945392957,-0.24829533787400415,1.7183559067858514,-0.884769816920624,83.6,Joined,35-44,1,117.2
6917-YACBP,Female,80,No,0,Escondido,92027,33.141265,-116.967221,0,59,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.8381376187909958,1.419331786285961,-0.24829533787400415,-0.2732809709900021,0.8970905548417677,7005.53,Stayed,65+,0,7095.28
6918-UMQCG,Female,25,No,0,Orange,92869,33.792791,-117.789749,0,5,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5320944007895627,-0.836693205946984,-0.24829533787400415,-0.2732809709900021,-0.5962242564972251,628.55,Stayed,25-34,0,708.75
6919-ELBGL,Male,75,Yes,0,Big Pine,93513,37.245505,-118.062943,3,72,Offer A,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,1.6457071573916364,2.610522160462334,-0.24829533787400415,-0.2732809709900021,0.9333861138749686,9735.76,Stayed,65+,0,9850.710000000001
6921-OZMFH,Male,38,Yes,1,Santa Clara,95051,37.348129,-121.98469,3,5,No Offer,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.2530426506277266,-0.8917849333838872,-0.24829533787400415,-0.2732809709900021,-0.7727413830026567,354.25,Stayed,35-44,1,409.94999999999993
6922-NCEDI,Male,38,No,0,Costa Mesa,92627,33.645672,-117.922613,0,56,Offer B,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Mailed Check,-1.3586438046643179,-0.45967781209764397,-0.24829533787400415,-0.2732809709900021,2.331727742595683,3961.93,Stayed,35-44,0,3983.13
6923-AQONU,Male,32,Yes,1,Los Angeles,90046,34.108455,-118.362081,1,23,Offer D,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.368257727742897,-0.8059150882960109,-0.24829533787400415,-0.2732809709900021,-0.37106895488644925,888.93,Stayed,25-34,1,909.8299999999999
6923-EFPNL,Male,39,No,0,Silverado,92676,33.782346,-117.635263,0,4,No Offer,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.37962597116235086,-0.9175105858434104,-0.24829533787400415,-0.2732809709900021,-0.8376198424134521,241.02,Churned,35-44,0,292.77
6923-JHPMP,Female,35,No,0,Templeton,93465,35.536115,-120.739231,0,2,No Offer,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5401060033550453,-0.9457514393152711,-0.24829533787400415,-0.2732809709900021,-0.8011234944106562,207.92,Joined,35-44,0,288.37
6924-TDGMT,Male,34,Yes,0,Platina,96076,40.367964,-122.937379,6,11,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,-1.3794739713345723,-0.9246369887117002,-0.24829533787400415,-0.2732809709900021,-0.5455427583483587,472.16,Stayed,25-34,0,492.71
6925-BAYGL,Female,79,Yes,0,Inglewood,90303,33.936291,-118.332639,1,53,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.23366280464279,-0.44337313185099947,-0.24829533787400415,-0.2732809709900021,0.3064875174528344,2284.19,Stayed,65+,0,2309.29
6927-WTFIV,Male,78,No,0,Redwood City,94061,37.461251,-122.235414,0,20,Offer D,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.246881349458384,-0.39324561693844673,-0.24829533787400415,-0.2732809709900021,-0.7498868738164399,1503.4,Churned,65+,0,1574.7
6928-ONTRW,Female,53,Yes,1,Bell,90201,33.970343,-118.171368,9,72,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.4067134200572131,-0.3973934922921263,-0.24829533787400415,-0.2732809709900021,3.2005534251476773,4838.68,Stayed,45-54,1,4858.38
6933-FHBZC,Female,30,No,0,Moreno Valley,92551,33.88274,-117.224878,0,26,Offer C,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,-0.2418264070360512,-0.32087842991680376,-0.24829533787400415,-0.2732809709900021,0.21307340212787892,2482.7,Stayed,25-34,0,2538.75
6933-VLYFX,Male,64,Yes,2,Belmont,94002,37.509366,-122.306132,7,31,Offer C,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-0.11684540701452333,-0.19044098794364728,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,1848.8,Stayed,55-64,1,1908.75
6937-GCDGQ,Male,59,Yes,1,West Point,95255,38.41935,-120.469545,1,19,Offer D,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.46935591989575526,-0.5845773992103028,-0.24829533787400415,-0.2732809709900021,-0.6210866553793886,1178.85,Stayed,55-64,1,1227.8000000000002
6941-KXRRV,Female,65,Yes,0,Dorris,96023,41.949216,-122.050062,10,48,No Offer,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,-0.1488918172764535,0.22474368442625436,-0.24829533787400415,-0.2732809709900021,1.06718243432017,4442.34,Stayed,65+,0,4501.29
6941-PMGEP,Female,26,No,0,Novato,94945,38.135897,-122.563683,0,5,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.5256851187371766,-0.8242275167191705,4.81332073676352,0.1250464045651686,-0.624984323612697,602.45,Churned,25-34,0,682.45
6942-LBFDP,Female,30,No,0,Bakersfield,93308,35.559617,-118.925185,0,2,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Mailed Check,-1.3794739713345723,-0.9914221945392957,-0.24829533787400415,-0.2732809709900021,-0.8453206899532006,67.0,Joined,25-34,0,87.55000000000001
6946-LMSQS,Male,80,Yes,0,Temecula,92592,33.507255,-117.029473,3,25,Offer C,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,0.8157051316076447,-0.04541979273228779,-0.24829533787400415,-0.2732809709900021,0.10824974888360284,3018.2,Churned,65+,0,3107.25
